player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT
Micah Potter,1630695,IND,C,7.345,5.324,1.122,0.466,0.648,0.942,0.5207,0.7444,0.714,0.3433,1.122,0.648,0.466,0.714,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,9.7954,2.4504,0.6898,5.0968,3.769944444444444,1.326855555555556,5.9874,0.6634,1.1747,3.2608,2.2429444444444444,1.0178555555555557,1.6309,0.5089,0.5002,0.9439,0.6926111111111112,0.2512888888888888,0.5916,0.1256,0.6268,0.5491,0.4008333333333333,0.1482666666666667,0.7221,0.0741,1.3151,1.6469,1.1437777777777778,0.5031222222222222,1.1936,0.2516,0.7248,0.4691,0.4635222222222223,0.005577777777777737,0.5235,0.0028,1.116,0.7828,0.7666499999999999,0.01615000000000011,0.7525,0.0081,0.9613,1.6758,0.973388888888889,0.702411111111111,1.0652,0.3512,0.6356,0.4773,0.41789444444444446,0.059405555555555545,0.373,0.0297,0.7815
Matisse Thybulle,1629680,POR,SG,7.383,2.491,1.84,1.473,0.418,1.001,0.4375,0.767,1.23,0.4089,1.84,0.418,1.473,1.23,raw_delquant_flat_file,14.2003,9.020555555555555,5.179744444444445,9.9729,2.5899,0.7023,5.0968,3.5888333333333335,1.5079666666666665,3.245,0.754,0.6367,3.2608,2.1012222222222223,1.1595777777777778,2.4198,0.5798,0.7421,0.9439,0.7107777777777778,0.23312222222222212,1.5896,0.1166,1.6841,0.5491,0.4397777777777778,0.10932222222222221,0.4727,0.0547,0.8609,1.6469,1.2561666666666667,0.3907333333333334,1.1964,0.1954,0.7265,0.4691,0.4412666666666667,0.02783333333333332,0.4514,0.0139,0.9623,0.7828,0.7468,0.03600000000000003,0.785,0.018,1.0028,1.6758,1.005111111111111,0.6706888888888889,1.5653,0.3353,0.9341,0.4773,0.43099444444444446,0.046305555555555544,0.4321,0.0232,0.9053
Sandro Mamukelashvili,1630572,TOR,PF,8.39,4.203,1.369,0.602,0.434,0.794,0.4945,0.7349,0.945,0.3915,1.369,0.434,0.602,0.945,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,10.8718,2.4818,0.7656,5.0968,3.6478125,1.4489874999999999,4.9275,0.7245,0.9668,3.2608,2.18275,1.0780500000000002,1.908,0.539,0.5851,0.9439,0.678875,0.26502499999999996,0.7345,0.1325,0.7782,0.5491,0.401625,0.14747500000000002,0.5077,0.0737,0.9246,1.6469,1.1529375,0.4939625000000001,1.041,0.247,0.6321,0.4691,0.4618875,0.007212500000000011,0.4981,0.0036,1.0618,0.7828,0.7451625,0.0376375000000001,0.7537,0.0188,0.9628,1.6758,0.855875,0.8199249999999999,1.355,0.41,0.8086,0.4773,0.43621875,0.041081250000000014,0.412,0.0205,0.8632
Isaiah Jackson,1630543,LAC,SF,7.454,4.575,1.087,0.644,0.741,0.951,0.5436,0.6959,0.346,0.3971,1.087,0.741,0.644,0.346,raw_delquant_flat_file,14.2003,9.250625,4.949675000000001,9.9288,2.4748,0.6992,5.0968,3.37875,1.7180499999999999,5.434,0.859,1.0662,3.2608,2.192375,1.068425,1.6212,0.5342,0.4972,0.9439,0.7555000000000001,0.1883999999999999,0.7382,0.0942,0.7821,0.5491,0.41118750000000004,0.1379125,0.81,0.069,1.4751,1.6469,1.1773125,0.46958750000000005,1.1858,0.2348,0.72,0.4691,0.45813125,0.010968750000000027,0.5491,0.0055,1.1705,0.7828,0.77625,0.006550000000000056,0.6992,0.0033,0.8932,1.6758,1.0209375,0.6548624999999999,0.6734,0.3274,0.4018,0.4773,0.4134875,0.0638125,0.429,0.0319,0.8988
Caleb Love,1631126,POR,PG,9.417,2.565,2.546,0.707,0.189,1.262,0.4129,0.7731,1.423,0.4149,2.546,0.189,0.707,1.423,raw_delquant_flat_file,14.2003,9.020555555555555,5.179744444444445,12.0069,2.5899,0.8455,5.0968,3.5888333333333335,1.5079666666666665,3.319,0.754,0.6512,3.2608,2.1012222222222223,1.1595777777777778,3.1258,0.5798,0.9586,0.9439,0.7107777777777778,0.23312222222222212,0.8236,0.1166,0.8726,0.5491,0.4397777777777778,0.10932222222222221,0.2437,0.0547,0.4438,1.6469,1.2561666666666667,0.3907333333333334,1.4574,0.1954,0.8849,0.4691,0.4412666666666667,0.02783333333333332,0.4268,0.0139,0.9098,0.7828,0.7468,0.03600000000000003,0.7911,0.018,1.0106,1.6758,1.005111111111111,0.6706888888888889,1.7583,0.3353,1.0492,0.4773,0.43099444444444446,0.046305555555555544,0.4381,0.0232,0.9179
Tristan da Silva,1641783,ORL,SF,8.594,3.883,1.443,0.686,0.384,0.914,0.4501,0.7895,1.082,0.3971,1.443,0.384,0.686,1.082,raw_delquant_flat_file,14.2003,9.959933333333334,4.240366666666667,10.7142,2.1202,0.7545,5.0968,3.8836,1.2132,4.4896,0.6066,0.8809,3.2608,2.1512666666666664,1.1095333333333337,1.9978,0.5548,0.6127,0.9439,0.7268000000000001,0.21709999999999985,0.7946,0.1086,0.8418,0.5491,0.4478,0.10130000000000006,0.4346,0.0506,0.7915,1.6469,1.2436666666666667,0.40323333333333333,1.1156,0.2016,0.6774,0.4691,0.45659333333333335,0.012506666666666666,0.4564,0.0063,0.9729,0.7828,0.7623666666666666,0.020433333333333414,0.7997,0.0102,1.0216,1.6758,0.9354666666666667,0.7403333333333333,1.4522,0.3702,0.8666,0.4773,0.43374666666666667,0.04355333333333333,0.4189,0.0218,0.8776
Will Riley,1642860,WAS,SF,9.126,3.57,1.581,0.689,0.336,1.143,0.4478,0.7636,0.922,0.4025,1.581,0.336,0.689,0.922,raw_delquant_flat_file,14.2003,10.083470588235295,4.116829411764705,11.1844,2.0584,0.7876,5.0968,3.858882352941176,1.2379176470588238,4.189,0.619,0.8219,3.2608,2.2964117647058826,0.9643882352941175,2.0632,0.4822,0.6327,0.9439,0.7468823529411764,0.19701764705882352,0.7875,0.0985,0.8343,0.5491,0.4805294117647059,0.0685705882352941,0.3703,0.0343,0.6744,1.6469,1.3768235294117646,0.2700764705882355,1.278,0.135,0.776,0.4691,0.4529117647058824,0.016188235294117614,0.4559,0.0081,0.9719,0.7828,0.7613705882352941,0.02142941176470592,0.7743,0.0107,0.9891,1.6758,1.0793529411764706,0.5964470588235293,1.2202,0.2982,0.7281,0.4773,0.42597058823529416,0.051329411764705846,0.4282,0.0257,0.8971
Jamal Shead,1642347,TOR,PG,7.682,2.104,3.84,0.834,0.196,1.36,0.4076,0.7812,1.016,0.4266,3.84,0.196,0.834,1.016,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,10.1638,2.4818,0.7157,5.0968,3.6478125,1.4489874999999999,2.8285,0.7245,0.555,3.2608,2.18275,1.0780500000000002,4.379,0.539,1.3429,0.9439,0.678875,0.26502499999999996,0.9665,0.1325,1.0239,0.5491,0.401625,0.14747500000000002,0.2697,0.0737,0.4912,1.6469,1.1529375,0.4939625000000001,1.607,0.247,0.9758,0.4691,0.4618875,0.007212500000000011,0.4112,0.0036,0.8766,0.7828,0.7451625,0.0376375000000001,0.8,0.0188,1.022,1.6758,0.855875,0.8199249999999999,1.426,0.41,0.8509,0.4773,0.43621875,0.041081250000000014,0.4471,0.0205,0.9367
Bogdan Bogdanović,203992,LAC,PG,9.162,2.645,2.578,0.708,0.191,1.216,0.4169,0.8339,1.52,0.3816,2.578,0.191,0.708,1.52,raw_delquant_flat_file,14.2003,9.250625,4.949675000000001,11.6368,2.4748,0.8195,5.0968,3.37875,1.7180499999999999,3.504,0.859,0.6875,3.2608,2.192375,1.068425,3.1122,0.5342,0.9544,0.9439,0.7555000000000001,0.1883999999999999,0.8022,0.0942,0.8499,0.5491,0.41118750000000004,0.1379125,0.26,0.069,0.4735,1.6469,1.1773125,0.46958750000000005,1.4508,0.2348,0.8809,0.4691,0.45813125,0.010968750000000027,0.4224,0.0055,0.9004,0.7828,0.77625,0.006550000000000056,0.8372,0.0033,1.0695,1.6758,1.0209375,0.6548624999999999,1.8474,0.3274,1.1024,0.4773,0.4134875,0.0638125,0.4135,0.0319,0.8663
Nolan Traore,1642849,BKN,PG,8.671,2.323,3.092,0.775,0.338,1.785,0.4036,0.7815,1.081,0.4233,3.092,0.338,0.775,1.081,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,11.3662,2.6952,0.8004,5.0968,3.629055555555555,1.467744444444445,3.0569,0.7339,0.5998,3.2608,1.9996111111111112,1.261188888888889,3.7226,0.6306,1.1416,0.9439,0.7076666666666667,0.2362333333333333,0.8931,0.1181,0.9462,0.5491,0.4147222222222222,0.13437777777777782,0.4052,0.0672,0.7379,1.6469,1.1893333333333334,0.4575666666666667,2.0138,0.2288,1.2228,0.4691,0.4530777777777778,0.016022222222222215,0.4116,0.008,0.8774,0.7828,0.7681388888888888,0.014661111111111236,0.7888,0.0073,1.0077,1.6758,1.0036111111111112,0.6721888888888887,1.4171,0.3361,0.8456,0.4773,0.41187222222222225,0.06542777777777775,0.456,0.0327,0.9554
Killian Hayes,1630165,SAC,PG,7.505,2.632,3.245,0.845,0.274,1.237,0.3994,0.8002,0.89,0.4149,3.245,0.274,0.845,0.89,raw_delquant_flat_file,14.2003,11.1313125,3.0689875000000004,9.0395,1.5345,0.6366,5.0968,4.452625,0.6441749999999997,2.9541,0.3221,0.5796,3.2608,2.650875,0.609925,3.55,0.305,1.0887,0.9439,0.7828125,0.16108749999999994,0.9255,0.0805,0.9805,0.5491,0.4605,0.08860000000000001,0.3183,0.0443,0.5797,1.6469,1.4098125,0.23708750000000012,1.3555,0.1185,0.8231,0.4691,0.4689375,0.00016250000000000986,0.3995,0.0001,0.8516,0.7828,0.76156875,0.021231250000000035,0.8108,0.0106,1.0358,1.6758,1.0809374999999999,0.5948625000000001,1.1874,0.2974,0.7086,0.4773,0.41033125,0.06696875000000002,0.4484,0.0335,0.9395
Corey Kispert,1630557,ATL,SF,9.983,3.301,1.577,0.468,0.292,0.978,0.4686,0.7727,1.42,0.385,1.577,0.292,0.468,1.42,raw_delquant_flat_file,14.2003,9.143944444444445,5.056355555555555,12.5112,2.5282,0.8811,5.0968,3.657666666666666,1.4391333333333338,4.0206,0.7196,0.7888,3.2608,2.035888888888889,1.224911111111111,2.1895,0.6125,0.6715,0.9439,0.709111111111111,0.23478888888888894,0.5854,0.1174,0.6202,0.5491,0.4205,0.12860000000000005,0.3563,0.0643,0.6489,1.6469,1.1113888888888888,0.5355111111111113,1.2458,0.2678,0.7565,0.4691,0.4601722222222222,0.008927777777777812,0.4731,0.0045,1.0085,0.7828,0.7444944444444445,0.03830555555555559,0.7919,0.0192,1.0116,1.6758,1.0002222222222223,0.6755777777777776,1.7578,0.3378,1.0489,0.4773,0.4212388888888889,0.05606111111111112,0.413,0.028,0.8653
Taylor Hendricks,1641707,MEM,SF,7.891,4.241,1.064,0.738,0.568,0.9,0.461,0.7182,0.958,0.408,1.064,0.568,0.738,0.958,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,10.2793,2.3883,0.7239,5.0968,3.582263157894737,1.514536842105263,4.9983,0.7573,0.9807,3.2608,2.3693684210526316,0.8914315789473686,1.5097,0.4457,0.463,0.9439,0.7777894736842105,0.1661105263157895,0.8211,0.0831,0.8699,0.5491,0.3871578947368421,0.16194210526315794,0.649,0.081,1.1819,1.6469,1.2790526315789474,0.3678473684210526,1.0839,0.1839,0.6581,0.4691,0.452621052631579,0.016478947368421037,0.4692,0.0082,1.0002,0.7828,0.7797315789473684,0.003068421052631609,0.7197,0.0015,0.9194,1.6758,1.0590526315789475,0.6167473684210525,1.2664,0.3084,0.7557,0.4773,0.410321052631579,0.06697894736842103,0.4415,0.0335,0.925
John Poulakidas,1642967,DAL,PG,8.992,2.674,2.253,0.761,0.275,1.102,0.4368,0.7972,1.38,0.4266,2.253,0.275,0.761,1.38,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,11.3566,2.3646,0.7997,5.0968,3.9284,1.1684,3.2582,0.5842,0.6393,3.2608,2.088,1.1728,2.8394,0.5864,0.8708,0.9439,0.6827500000000001,0.2611499999999999,0.8916,0.1306,0.9446,0.5491,0.4574,0.09170000000000006,0.3209,0.0459,0.5844,1.6469,1.1912,0.4557,1.3298,0.2278,0.8075,0.4691,0.463675,0.005425000000000013,0.4395,0.0027,0.9369,0.7828,0.755695,0.027105000000000046,0.8108,0.0136,1.0358,1.6758,0.893,0.7827999999999999,1.7714,0.3914,1.057,0.4773,0.41499499999999995,0.062305000000000055,0.4578,0.0312,0.9591
Jonas Valančiūnas,202685,DEN,C,7.645,5.378,1.261,0.301,0.571,1.034,0.5567,0.7716,0.144,0.3241,1.261,0.571,0.301,0.144,raw_delquant_flat_file,14.2003,9.484444444444444,4.715855555555557,10.0029,2.3579,0.7044,5.0968,3.5435,1.5533000000000001,6.1546,0.7766,1.2075,3.2608,2.3794444444444443,0.8813555555555559,1.7017,0.4407,0.5219,0.9439,0.6557777777777778,0.28812222222222217,0.4451,0.1441,0.4716,0.5491,0.35344444444444445,0.19565555555555558,0.6688,0.0978,1.218,1.6469,1.0929444444444443,0.5539555555555558,1.311,0.277,0.796,0.4691,0.4566777777777778,0.012422222222222223,0.5629,0.0062,1.2,0.7828,0.7742055555555556,0.00859444444444446,0.7759,0.0043,0.9912,1.6758,1.0026111111111111,0.6731888888888888,0.4806,0.3366,0.2868,0.4773,0.41878333333333334,0.05851666666666666,0.3534,0.0293,0.7404
Walter Clayton Jr.,1642383,MEM,PG,8.395,2.396,3.189,0.726,0.262,1.453,0.4141,0.8397,1.089,0.4266,3.189,0.262,0.726,1.089,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,10.7833,2.3883,0.7594,5.0968,3.582263157894737,1.514536842105263,3.1533,0.7573,0.6187,3.2608,2.3693684210526316,0.8914315789473686,3.6347,0.4457,1.1147,0.9439,0.7777894736842105,0.1661105263157895,0.8091,0.0831,0.8572,0.5491,0.3871578947368421,0.16194210526315794,0.343,0.081,0.6247,1.6469,1.2790526315789474,0.3678473684210526,1.6369,0.1839,0.9939,0.4691,0.452621052631579,0.016478947368421037,0.4223,0.0082,0.9002,0.7828,0.7797315789473684,0.003068421052631609,0.8412,0.0015,1.0746,1.6758,1.0590526315789475,0.6167473684210525,1.3974,0.3084,0.8339,0.4773,0.410321052631579,0.06697894736842103,0.4601,0.0335,0.964
Jahmai Mashack,1642942,MEM,PG,8.173,2.727,2.46,0.939,0.325,1.384,0.4256,0.7318,0.978,0.4266,2.46,0.325,0.939,0.978,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,10.5613,2.3883,0.7437,5.0968,3.582263157894737,1.514536842105263,3.4843,0.7573,0.6836,3.2608,2.3693684210526316,0.8914315789473686,2.9057,0.4457,0.8911,0.9439,0.7777894736842105,0.1661105263157895,1.0221,0.0831,1.0828,0.5491,0.3871578947368421,0.16194210526315794,0.406,0.081,0.7394,1.6469,1.2790526315789474,0.3678473684210526,1.5679,0.1839,0.952,0.4691,0.452621052631579,0.016478947368421037,0.4338,0.0082,0.9247,0.7828,0.7797315789473684,0.003068421052631609,0.7333,0.0015,0.9368,1.6758,1.0590526315789475,0.6167473684210525,1.2864,0.3084,0.7676,0.4773,0.410321052631579,0.06697894736842103,0.4601,0.0335,0.964
Luke Kennard,1628379,LAL,PG,8.904,2.557,2.682,0.734,0.129,1.069,0.4678,0.8531,1.544,0.4089,2.682,0.129,0.734,1.544,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,11.2217,2.3177,0.7902,5.0968,3.6745882352941175,1.4222117647058825,3.2681,0.7111,0.6412,3.2608,2.2321764705882354,1.0286235294117647,3.1963,0.5143,0.9802,0.9439,0.6849411764705883,0.2589588235294117,0.8635,0.1295,0.9148,0.5491,0.36511764705882355,0.18398235294117649,0.221,0.092,0.4025,1.6469,1.2188823529411765,0.4280176470588235,1.283,0.214,0.779,0.4691,0.46496470588235295,0.00413529411764707,0.4699,0.0021,1.0017,0.7828,0.744035294117647,0.038764705882353034,0.8725,0.0194,1.1146,1.6758,0.9627058823529412,0.7130941176470588,1.9005,0.3565,1.1341,0.4773,0.43051764705882356,0.04678235294117644,0.4323,0.0234,0.9057
Ryan Nembhard,1642948,DAL,PG,7.92,2.502,3.686,0.635,0.158,1.33,0.4283,0.7914,0.971,0.4266,3.686,0.158,0.635,0.971,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,10.2846,2.3646,0.7243,5.0968,3.9284,1.1684,3.0862,0.5842,0.6055,3.2608,2.088,1.1728,4.2724,0.5864,1.3102,0.9439,0.6827500000000001,0.2611499999999999,0.7656,0.1306,0.8111,0.5491,0.4574,0.09170000000000006,0.2039,0.0459,0.3713,1.6469,1.1912,0.4557,1.5579,0.2279,0.946,0.4691,0.463675,0.005425000000000013,0.431,0.0027,0.9188,0.7828,0.755695,0.027105000000000046,0.805,0.0136,1.0284,1.6758,0.893,0.7827999999999999,1.3624,0.3914,0.813,0.4773,0.41499499999999995,0.062305000000000055,0.4578,0.0312,0.9591
Patrick Williams,1630172,CHI,SF,8.236,3.79,1.474,0.713,0.493,1.117,0.4252,0.7289,1.101,0.3971,1.474,0.493,0.713,1.101,raw_delquant_flat_file,14.2003,8.785941176470587,5.4143588235294136,10.9432,2.7072,0.7706,5.0968,3.5295882352941175,1.5672117647058825,4.5736,0.7836,0.8973,3.2608,2.0900588235294117,1.1707411764705884,2.0594,0.5854,0.6316,0.9439,0.6158823529411765,0.3280176470588234,0.877,0.164,0.9291,0.5491,0.38964705882352946,0.15945294117647058,0.5727,0.0797,1.043,1.6469,1.1739411764705883,0.47295882352941176,1.3535,0.2365,0.8218,0.4691,0.4611058823529412,0.007994117647058818,0.4292,0.004,0.9149,0.7828,0.7538823529411764,0.028917647058823603,0.7434,0.0145,0.9497,1.6758,0.949,0.7268,1.4644,0.3634,0.8739,0.4773,0.4102058823529412,0.0670941176470588,0.4306,0.0335,0.9022
Pelle Larsson,1641796,MIA,PG,8.749,2.699,2.526,0.729,0.21,1.117,0.4572,0.7824,0.936,0.4158,2.526,0.21,0.729,0.936,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,10.5721,1.8231,0.7445,5.0968,3.9381333333333335,1.1586666666666665,3.2783,0.5793,0.6432,3.2608,2.4346,0.8262,2.9391,0.4131,0.9013,0.9439,0.7641333333333333,0.17976666666666663,0.8189,0.0899,0.8676,0.5491,0.3908666666666667,0.15823333333333334,0.2891,0.0791,0.5265,1.6469,1.2644666666666666,0.3824333333333334,1.3082,0.1912,0.7943,0.4691,0.4581266666666667,0.010973333333333335,0.4627,0.0055,0.9864,0.7828,0.7705466666666667,0.012253333333333338,0.7885,0.0061,1.0073,1.6758,1.1222666666666667,0.5535333333333332,1.2128,0.2768,0.7237,0.4773,0.4400866666666667,0.03721333333333332,0.4344,0.0186,0.9101
Isaiah Joe,1630198,OKC,PG,9.684,2.553,1.88,0.717,0.194,0.854,0.4432,0.839,1.891,0.4127,1.88,0.194,0.717,1.891,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,11.708,2.024,0.8245,5.0968,3.7781875,1.3186125,3.2123,0.6593,0.6303,3.2608,2.4305,0.8303000000000003,2.2952,0.4152,0.7039,0.9439,0.8349375,0.10896249999999996,0.7715,0.0545,0.8174,0.5491,0.4696875,0.07941250000000005,0.2337,0.0397,0.4256,1.6469,1.19125,0.4556500000000001,1.0818,0.2278,0.6569,0.4691,0.4647125,0.004387500000000044,0.4454,0.0022,0.9495,0.7828,0.774775,0.00802500000000006,0.843,0.004,1.0769,1.6758,1.0983749999999999,0.5774250000000001,2.1797,0.2887,1.3007,0.4773,0.421575,0.055725000000000025,0.4406,0.0279,0.9231
Sam Merrill,1630241,CLE,PG,9.553,2.404,2.205,0.685,0.162,0.841,0.4358,0.8411,1.994,0.4089,2.205,0.162,0.685,1.994,raw_delquant_flat_file,14.2003,9.614411764705881,4.585888235294119,11.8459,2.2929,0.8342,5.0968,3.805411764705883,1.291388235294117,3.0497,0.6457,0.5984,3.2608,2.4610588235294117,0.7997411764705884,2.6049,0.3999,0.7989,0.9439,0.7529411764705882,0.19095882352941174,0.7805,0.0955,0.8269,0.5491,0.4275294117647059,0.12157058823529415,0.2228,0.0608,0.4058,1.6469,1.1886470588235294,0.45825294117647064,1.0701,0.2291,0.6498,0.4691,0.4603,0.00880000000000003,0.4402,0.0044,0.9384,0.7828,0.773,0.009800000000000031,0.846,0.0049,1.0807,1.6758,1.1414705882352942,0.5343294117647057,2.2612,0.2672,1.3493,0.4773,0.4022529411764706,0.07504705882352941,0.4464,0.0375,0.9353
Nikola Topić,1642260,OKC,PG,8.373,2.668,2.88,0.765,0.239,1.501,0.4324,0.7652,1.054,0.4367,2.88,0.239,0.765,1.054,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,10.397,2.024,0.7322,5.0968,3.7781875,1.3186125,3.3273,0.6593,0.6528,3.2608,2.4305,0.8303000000000003,3.2952,0.4152,1.0105,0.9439,0.8349375,0.10896249999999996,0.8195,0.0545,0.8682,0.5491,0.4696875,0.07941250000000005,0.2787,0.0397,0.5076,1.6469,1.19125,0.4556500000000001,1.7288,0.2278,1.0497,0.4691,0.4647125,0.004387500000000044,0.4346,0.0022,0.9265,0.7828,0.774775,0.00802500000000006,0.7692,0.004,0.9826,1.6758,1.0983749999999999,0.5774250000000001,1.3427,0.2887,0.8012,0.4773,0.421575,0.055725000000000025,0.4646,0.0279,0.9734
Kentavious Caldwell-Pope,203484,MEM,PG,8.303,2.357,2.481,0.935,0.269,1.074,0.4274,0.86,1.17,0.3816,2.481,0.269,0.935,1.17,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,10.6913,2.3883,0.7529,5.0968,3.582263157894737,1.514536842105263,3.1143,0.7573,0.611,3.2608,2.3693684210526316,0.8914315789473686,2.9267,0.4457,0.8975,0.9439,0.7777894736842105,0.1661105263157895,1.0181,0.0831,1.0786,0.5491,0.3871578947368421,0.16194210526315794,0.35,0.081,0.6374,1.6469,1.2790526315789474,0.3678473684210526,1.2579,0.1839,0.7638,0.4691,0.452621052631579,0.016478947368421037,0.4356,0.0082,0.9286,0.7828,0.7797315789473684,0.003068421052631609,0.8615,0.0015,1.1005,1.6758,1.0590526315789475,0.6167473684210525,1.4784,0.3084,0.8822,0.4773,0.410321052631579,0.06697894736842103,0.4151,0.0335,0.8697
Taurean Prince,1627752,MIL,SF,8.488,3.61,1.739,0.705,0.304,1.075,0.452,0.7816,1.58,0.3744,1.739,0.304,0.705,1.58,raw_delquant_flat_file,14.2003,9.940999999999999,4.259300000000001,10.6177,2.1297,0.7477,5.0968,3.714555555555555,1.3822444444444448,4.3011,0.6911,0.8439,3.2608,2.2494444444444444,1.0113555555555558,2.2447,0.5057,0.6884,0.9439,0.7022222222222223,0.24167777777777766,0.8258,0.1208,0.8749,0.5491,0.381,0.16810000000000003,0.388,0.084,0.7066,1.6469,1.2697222222222222,0.37717777777777783,1.2636,0.1886,0.7673,0.4691,0.4623055555555556,0.006794444444444436,0.4554,0.0034,0.9708,0.7828,0.7495888888888889,0.03321111111111119,0.7982,0.0166,1.0197,1.6758,1.103,0.5728,1.8664,0.2864,1.1137,0.4773,0.41657777777777777,0.06072222222222223,0.4048,0.0304,0.8481
Jalen Slawson,1641771,IND,SF,7.504,3.911,1.481,0.773,0.533,0.964,0.4692,0.7235,0.82,0.3915,1.481,0.533,0.773,0.82,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,9.9544,2.4504,0.701,5.0968,3.769944444444444,1.326855555555556,4.5744,0.6634,0.8975,3.2608,2.2429444444444444,1.0178555555555557,1.9899,0.5089,0.6102,0.9439,0.6926111111111112,0.2512888888888888,0.8986,0.1256,0.952,0.5491,0.4008333333333333,0.1482666666666667,0.6071,0.0741,1.1056,1.6469,1.1437777777777778,0.5031222222222222,1.2156,0.2516,0.7381,0.4691,0.4635222222222223,0.005577777777777737,0.472,0.0028,1.0062,0.7828,0.7666499999999999,0.01615000000000011,0.7316,0.0081,0.9346,1.6758,0.973388888888889,0.702411111111111,1.1712,0.3512,0.6989,0.4773,0.41789444444444446,0.059405555555555545,0.4212,0.0297,0.8825
DeAndre Jordan,201599,NOP,C,5.658,5.943,1.193,0.408,0.818,0.915,0.5358,0.606,0.193,0.3842,1.193,0.818,0.408,0.193,raw_delquant_flat_file,14.2003,10.4724,3.7279,7.522,1.864,0.5297,5.0968,4.337199999999999,0.7596000000000007,6.3228,0.3798,1.2405,3.2608,2.329333333333333,0.9314666666666671,1.6587,0.4657,0.5087,0.9439,0.7901333333333334,0.1537666666666666,0.4849,0.0769,0.5137,0.5491,0.5034666666666666,0.045633333333333415,0.8408,0.0228,1.5312,1.6469,1.3388,0.30810000000000004,1.069,0.154,0.6491,0.4691,0.4649933333333333,0.004106666666666703,0.5379,0.0021,1.1467,0.7828,0.7565666666666666,0.026233333333333442,0.6191,0.0131,0.7909,1.6758,0.9537333333333333,0.7220666666666666,0.554,0.361,0.3306,0.4773,0.4297066666666666,0.047593333333333376,0.408,0.0238,0.8548
Cam Whitmore,1641715,WAS,SF,9.123,3.622,1.004,0.67,0.44,0.968,0.4565,0.7222,0.931,0.4089,1.004,0.44,0.67,0.931,raw_delquant_flat_file,14.2003,10.083470588235295,4.116829411764705,11.1814,2.0584,0.7874,5.0968,3.858882352941176,1.2379176470588238,4.241,0.619,0.8321,3.2608,2.2964117647058826,0.9643882352941175,1.4862,0.4822,0.4558,0.9439,0.7468823529411764,0.19701764705882352,0.7685,0.0985,0.8142,0.5491,0.4805294117647059,0.0685705882352941,0.4743,0.0343,0.8638,1.6469,1.3768235294117646,0.2700764705882355,1.103,0.135,0.6697,0.4691,0.4529117647058824,0.016188235294117614,0.4646,0.0081,0.9904,0.7828,0.7613705882352941,0.02142941176470592,0.7329,0.0107,0.9363,1.6758,1.0793529411764706,0.5964470588235293,1.2292,0.2982,0.7335,0.4773,0.42597058823529416,0.051329411764705846,0.4346,0.0257,0.9105
